cohort,detail,endpoint_map_h,environment,factor,level,precontrol_position_map_h,state_id,status,two_step_endpoint_map_h
C1_FAILURE_DIAGNOSTIC,,-0.009618889540433884,E5_STONEHENGE_SAFER,dt_s,0.1,,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.009618889540433884,E5_STONEHENGE_SAFER,dt_s,0.2,,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.05,,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,MAP_ENDPOINT_EXPOSURE_ONLY,-0.009618889540433884
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.1,,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,MAP_ENDPOINT_EXPOSURE_ONLY,-0.009618889540433884
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.2,,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,MAP_ENDPOINT_EXPOSURE_ONLY,-0.009618889540433884
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,0,-0.009618889540433884,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,1,-0.009618889540433884,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,2,-0.009618889540433884,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,tracking_error,,,24fd31d3054097eae6b1e972550278f895095a40321f77a25cbd7d6770c715bb,DATA_BLOCKED_NO_FROZEN_TRACKING_ERROR_BUDGET,
C1_FAILURE_DIAGNOSTIC,Frozen selected official state has zero velocity; artificial velocity prohibited.,,E5_STONEHENGE_SAFER,velocity_scale,,,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,DATA_BLOCKED_OFFICIAL_NONZERO_VELOCITY_ABSENT,
C1_FAILURE_DIAGNOSTIC,,-0.0088348388671875,E5_STONEHENGE_SAFER,dt_s,0.025,,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.0088348388671875,E5_STONEHENGE_SAFER,dt_s,0.05,,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.0088348388671875,E5_STONEHENGE_SAFER,dt_s,0.1,,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.0088348388671875,E5_STONEHENGE_SAFER,dt_s,0.2,,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.05,,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,MAP_ENDPOINT_EXPOSURE_ONLY,-0.0088348388671875
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.1,,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,MAP_ENDPOINT_EXPOSURE_ONLY,-0.0088348388671875
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.2,,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,MAP_ENDPOINT_EXPOSURE_ONLY,-0.0088348388671875
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,0,-0.0088348388671875,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,1,-0.0088348388671875,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,2,-0.0088348388671875,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,tracking_error,,,3790da6b1aed9c99b4c67c2d2c4ab37af16c1cc254d4c4be0956d958c295dd6a,DATA_BLOCKED_NO_FROZEN_TRACKING_ERROR_BUDGET,
C1_FAILURE_DIAGNOSTIC,Frozen selected official state has zero velocity; artificial velocity prohibited.,,E5_STONEHENGE_SAFER,velocity_scale,,,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,DATA_BLOCKED_OFFICIAL_NONZERO_VELOCITY_ABSENT,
C1_FAILURE_DIAGNOSTIC,,-0.006230030208826065,E5_STONEHENGE_SAFER,dt_s,0.025,,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.006230030208826065,E5_STONEHENGE_SAFER,dt_s,0.05,,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.006230030208826065,E5_STONEHENGE_SAFER,dt_s,0.1,,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.006230030208826065,E5_STONEHENGE_SAFER,dt_s,0.2,,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.05,,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,MAP_ENDPOINT_EXPOSURE_ONLY,-0.006230030208826065
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.1,,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,MAP_ENDPOINT_EXPOSURE_ONLY,-0.006230030208826065
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.2,,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,MAP_ENDPOINT_EXPOSURE_ONLY,-0.006230030208826065
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,0,-0.006230030208826065,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,1,-0.006230030208826065,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,2,-0.006230030208826065,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,tracking_error,,,4973ebd65bf5c9a2830199a51b00a460ac220c12e85a32b7bb8c8a218905d204,DATA_BLOCKED_NO_FROZEN_TRACKING_ERROR_BUDGET,
C1_FAILURE_DIAGNOSTIC,Frozen selected official state has zero velocity; artificial velocity prohibited.,,E5_STONEHENGE_SAFER,velocity_scale,,,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,DATA_BLOCKED_OFFICIAL_NONZERO_VELOCITY_ABSENT,
C1_FAILURE_DIAGNOSTIC,,-0.010956565849483013,E5_STONEHENGE_SAFER,dt_s,0.025,,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.010956565849483013,E5_STONEHENGE_SAFER,dt_s,0.05,,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.010956565849483013,E5_STONEHENGE_SAFER,dt_s,0.1,,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.010956565849483013,E5_STONEHENGE_SAFER,dt_s,0.2,,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.05,,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,MAP_ENDPOINT_EXPOSURE_ONLY,-0.010956565849483013
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.1,,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,MAP_ENDPOINT_EXPOSURE_ONLY,-0.010956565849483013
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.2,,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,MAP_ENDPOINT_EXPOSURE_ONLY,-0.010956565849483013
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,0,-0.010956565849483013,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,1,-0.010956565849483013,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,2,-0.010956565849483013,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,tracking_error,,,5da504b0103fee60d127a07e33fbd66c35003cf0f794b1b85f5f85bdff77a22e,DATA_BLOCKED_NO_FROZEN_TRACKING_ERROR_BUDGET,
C1_FAILURE_DIAGNOSTIC,Frozen selected official state has zero velocity; artificial velocity prohibited.,,E5_STONEHENGE_SAFER,velocity_scale,,,66b96dd60a486e146063604cbd2437835c0906ae0e45bd5225776373ea397239,DATA_BLOCKED_OFFICIAL_NONZERO_VELOCITY_ABSENT,
C1_FAILURE_DIAGNOSTIC,,-0.007224704138934612,E5_STONEHENGE_SAFER,dt_s,0.025,,66b96dd60a486e146063604cbd2437835c0906ae0e45bd5225776373ea397239,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.007224704138934612,E5_STONEHENGE_SAFER,dt_s,0.05,,66b96dd60a486e146063604cbd2437835c0906ae0e45bd5225776373ea397239,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.007224704138934612,E5_STONEHENGE_SAFER,dt_s,0.1,,66b96dd60a486e146063604cbd2437835c0906ae0e45bd5225776373ea397239,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.007224704138934612,E5_STONEHENGE_SAFER,dt_s,0.2,,66b96dd60a486e146063604cbd2437835c0906ae0e45bd5225776373ea397239,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.05,,66b96dd60a486e146063604cbd2437835c0906ae0e45bd5225776373ea397239,MAP_ENDPOINT_EXPOSURE_ONLY,-0.007224704138934612
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.1,,66b96dd60a486e146063604cbd2437835c0906ae0e45bd5225776373ea397239,MAP_ENDPOINT_EXPOSURE_ONLY,-0.007224704138934612
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.2,,66b96dd60a486e146063604cbd2437835c0906ae0e45bd5225776373ea397239,MAP_ENDPOINT_EXPOSURE_ONLY,-0.007224704138934612
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,0,-0.007224704138934612,66b96dd60a486e146063604cbd2437835c0906ae0e45bd5225776373ea397239,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,1,-0.007224704138934612,66b96dd60a486e146063604cbd2437835c0906ae0e45bd5225776373ea397239,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,2,-0.007224704138934612,66b96dd60a486e146063604cbd2437835c0906ae0e45bd5225776373ea397239,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,tracking_error,,,66b96dd60a486e146063604cbd2437835c0906ae0e45bd5225776373ea397239,DATA_BLOCKED_NO_FROZEN_TRACKING_ERROR_BUDGET,
C1_FAILURE_DIAGNOSTIC,Frozen selected official state has zero velocity; artificial velocity prohibited.,,E5_STONEHENGE_SAFER,velocity_scale,,,75a53b499543bafed813ae1b2b68707ea89364c9720b58322c9c81e29c4edfc2,DATA_BLOCKED_OFFICIAL_NONZERO_VELOCITY_ABSENT,
C1_FAILURE_DIAGNOSTIC,,-0.008123615756630898,E5_STONEHENGE_SAFER,dt_s,0.025,,75a53b499543bafed813ae1b2b68707ea89364c9720b58322c9c81e29c4edfc2,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.008123615756630898,E5_STONEHENGE_SAFER,dt_s,0.05,,75a53b499543bafed813ae1b2b68707ea89364c9720b58322c9c81e29c4edfc2,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.008123615756630898,E5_STONEHENGE_SAFER,dt_s,0.1,,75a53b499543bafed813ae1b2b68707ea89364c9720b58322c9c81e29c4edfc2,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.008123615756630898,E5_STONEHENGE_SAFER,dt_s,0.2,,75a53b499543bafed813ae1b2b68707ea89364c9720b58322c9c81e29c4edfc2,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.05,,75a53b499543bafed813ae1b2b68707ea89364c9720b58322c9c81e29c4edfc2,MAP_ENDPOINT_EXPOSURE_ONLY,-0.008123615756630898
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.1,,75a53b499543bafed813ae1b2b68707ea89364c9720b58322c9c81e29c4edfc2,MAP_ENDPOINT_EXPOSURE_ONLY,-0.008123615756630898
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.2,,75a53b499543bafed813ae1b2b68707ea89364c9720b58322c9c81e29c4edfc2,MAP_ENDPOINT_EXPOSURE_ONLY,-0.008123615756630898
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,0,-0.008123615756630898,75a53b499543bafed813ae1b2b68707ea89364c9720b58322c9c81e29c4edfc2,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,1,-0.008123615756630898,75a53b499543bafed813ae1b2b68707ea89364c9720b58322c9c81e29c4edfc2,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,2,-0.008123615756630898,75a53b499543bafed813ae1b2b68707ea89364c9720b58322c9c81e29c4edfc2,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,tracking_error,,,75a53b499543bafed813ae1b2b68707ea89364c9720b58322c9c81e29c4edfc2,DATA_BLOCKED_NO_FROZEN_TRACKING_ERROR_BUDGET,
C1_FAILURE_DIAGNOSTIC,Frozen selected official state has zero velocity; artificial velocity prohibited.,,E5_STONEHENGE_SAFER,velocity_scale,,,7bf19d5bbfa9b11b25d33a1488c8d741f5c7b42e389d03887b637c5f439a8d61,DATA_BLOCKED_OFFICIAL_NONZERO_VELOCITY_ABSENT,
C1_FAILURE_DIAGNOSTIC,,-0.008555061183869839,E5_STONEHENGE_SAFER,dt_s,0.025,,7bf19d5bbfa9b11b25d33a1488c8d741f5c7b42e389d03887b637c5f439a8d61,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.008555061183869839,E5_STONEHENGE_SAFER,dt_s,0.05,,7bf19d5bbfa9b11b25d33a1488c8d741f5c7b42e389d03887b637c5f439a8d61,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.008555061183869839,E5_STONEHENGE_SAFER,dt_s,0.1,,7bf19d5bbfa9b11b25d33a1488c8d741f5c7b42e389d03887b637c5f439a8d61,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.008555061183869839,E5_STONEHENGE_SAFER,dt_s,0.2,,7bf19d5bbfa9b11b25d33a1488c8d741f5c7b42e389d03887b637c5f439a8d61,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.05,,7bf19d5bbfa9b11b25d33a1488c8d741f5c7b42e389d03887b637c5f439a8d61,MAP_ENDPOINT_EXPOSURE_ONLY,-0.008555061183869839
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.1,,7bf19d5bbfa9b11b25d33a1488c8d741f5c7b42e389d03887b637c5f439a8d61,MAP_ENDPOINT_EXPOSURE_ONLY,-0.008555061183869839
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.2,,7bf19d5bbfa9b11b25d33a1488c8d741f5c7b42e389d03887b637c5f439a8d61,MAP_ENDPOINT_EXPOSURE_ONLY,-0.008555061183869839
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,0,-0.008555061183869839,7bf19d5bbfa9b11b25d33a1488c8d741f5c7b42e389d03887b637c5f439a8d61,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,1,-0.008555061183869839,7bf19d5bbfa9b11b25d33a1488c8d741f5c7b42e389d03887b637c5f439a8d61,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,2,-0.008555061183869839,7bf19d5bbfa9b11b25d33a1488c8d741f5c7b42e389d03887b637c5f439a8d61,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,tracking_error,,,7bf19d5bbfa9b11b25d33a1488c8d741f5c7b42e389d03887b637c5f439a8d61,DATA_BLOCKED_NO_FROZEN_TRACKING_ERROR_BUDGET,
C1_FAILURE_DIAGNOSTIC,Frozen selected official state has zero velocity; artificial velocity prohibited.,,E5_STONEHENGE_SAFER,velocity_scale,,,92d4018f4207a8e04cfdc88776b8912616bb8285b2bda14b3d04d801509cd29c,DATA_BLOCKED_OFFICIAL_NONZERO_VELOCITY_ABSENT,
C1_FAILURE_DIAGNOSTIC,,-0.009015119634568691,E5_STONEHENGE_SAFER,dt_s,0.025,,92d4018f4207a8e04cfdc88776b8912616bb8285b2bda14b3d04d801509cd29c,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.009015119634568691,E5_STONEHENGE_SAFER,dt_s,0.05,,92d4018f4207a8e04cfdc88776b8912616bb8285b2bda14b3d04d801509cd29c,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.009015119634568691,E5_STONEHENGE_SAFER,dt_s,0.1,,92d4018f4207a8e04cfdc88776b8912616bb8285b2bda14b3d04d801509cd29c,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.009015119634568691,E5_STONEHENGE_SAFER,dt_s,0.2,,92d4018f4207a8e04cfdc88776b8912616bb8285b2bda14b3d04d801509cd29c,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.05,,92d4018f4207a8e04cfdc88776b8912616bb8285b2bda14b3d04d801509cd29c,MAP_ENDPOINT_EXPOSURE_ONLY,-0.009015119634568691
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.1,,92d4018f4207a8e04cfdc88776b8912616bb8285b2bda14b3d04d801509cd29c,MAP_ENDPOINT_EXPOSURE_ONLY,-0.009015119634568691
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.2,,92d4018f4207a8e04cfdc88776b8912616bb8285b2bda14b3d04d801509cd29c,MAP_ENDPOINT_EXPOSURE_ONLY,-0.009015119634568691
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,0,-0.009015119634568691,92d4018f4207a8e04cfdc88776b8912616bb8285b2bda14b3d04d801509cd29c,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,1,-0.009015119634568691,92d4018f4207a8e04cfdc88776b8912616bb8285b2bda14b3d04d801509cd29c,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,2,-0.009015119634568691,92d4018f4207a8e04cfdc88776b8912616bb8285b2bda14b3d04d801509cd29c,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,tracking_error,,,92d4018f4207a8e04cfdc88776b8912616bb8285b2bda14b3d04d801509cd29c,DATA_BLOCKED_NO_FROZEN_TRACKING_ERROR_BUDGET,
C1_FAILURE_DIAGNOSTIC,Frozen selected official state has zero velocity; artificial velocity prohibited.,,E5_STONEHENGE_SAFER,velocity_scale,,,9fde748565a802e20233a4a4cf474ae35598a89615e54e26b3c8a9d8a07bb7f8,DATA_BLOCKED_OFFICIAL_NONZERO_VELOCITY_ABSENT,
C1_FAILURE_DIAGNOSTIC,,-0.007739786058664322,E5_STONEHENGE_SAFER,dt_s,0.025,,9fde748565a802e20233a4a4cf474ae35598a89615e54e26b3c8a9d8a07bb7f8,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.007739786058664322,E5_STONEHENGE_SAFER,dt_s,0.05,,9fde748565a802e20233a4a4cf474ae35598a89615e54e26b3c8a9d8a07bb7f8,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.007739786058664322,E5_STONEHENGE_SAFER,dt_s,0.1,,9fde748565a802e20233a4a4cf474ae35598a89615e54e26b3c8a9d8a07bb7f8,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.007739786058664322,E5_STONEHENGE_SAFER,dt_s,0.2,,9fde748565a802e20233a4a4cf474ae35598a89615e54e26b3c8a9d8a07bb7f8,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.05,,9fde748565a802e20233a4a4cf474ae35598a89615e54e26b3c8a9d8a07bb7f8,MAP_ENDPOINT_EXPOSURE_ONLY,-0.007739786058664322
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.1,,9fde748565a802e20233a4a4cf474ae35598a89615e54e26b3c8a9d8a07bb7f8,MAP_ENDPOINT_EXPOSURE_ONLY,-0.007739786058664322
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,u_bound_inf,0.2,,9fde748565a802e20233a4a4cf474ae35598a89615e54e26b3c8a9d8a07bb7f8,MAP_ENDPOINT_EXPOSURE_ONLY,-0.007739786058664322
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,0,-0.007739786058664322,9fde748565a802e20233a4a4cf474ae35598a89615e54e26b3c8a9d8a07bb7f8,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,1,-0.007739786058664322,9fde748565a802e20233a4a4cf474ae35598a89615e54e26b3c8a9d8a07bb7f8,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,latency_cycles,2,-0.007739786058664322,9fde748565a802e20233a4a4cf474ae35598a89615e54e26b3c8a9d8a07bb7f8,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,,E5_STONEHENGE_SAFER,tracking_error,,,9fde748565a802e20233a4a4cf474ae35598a89615e54e26b3c8a9d8a07bb7f8,DATA_BLOCKED_NO_FROZEN_TRACKING_ERROR_BUDGET,
C1_FAILURE_DIAGNOSTIC,Frozen selected official state has zero velocity; artificial velocity prohibited.,,E5_STONEHENGE_SAFER,velocity_scale,,,a93d4dc4b77937f7a3422793985a95608837e395e4d2078c2d49cbaac178da17,DATA_BLOCKED_OFFICIAL_NONZERO_VELOCITY_ABSENT,
C1_FAILURE_DIAGNOSTIC,,-0.00876232422888279,E5_STONEHENGE_SAFER,dt_s,0.025,,a93d4dc4b77937f7a3422793985a95608837e395e4d2078c2d49cbaac178da17,MAP_ENDPOINT_EXPOSURE_ONLY,
C1_FAILURE_DIAGNOSTIC,,-0.00876232422888279,E5_STONEHENGE_SAFER,dt_s,0.05,,a93d4dc4b77937f7a3422793985a95608837e395e4d2078c2d49cbaac178da17,MAP_ENDPOINT_EXPOSURE_ONLY,
